Price,Close,High,Low,Open,Volume
Ticker,AAPL,AAPL,AAPL,AAPL,AAPL
Datetime,,,,,
2025-08-22 14:04:00+00:00,227.00999450683594,227.83999633789062,226.9550018310547,227.7899932861328,170612
2025-08-22 14:05:00+00:00,227.33920288085938,227.38499450683594,227.0,227.0,142463
2025-08-22 14:06:00+00:00,227.5,227.63999938964844,227.3000030517578,227.3699951171875,126591
2025-08-22 14:07:00+00:00,227.3000030517578,227.49000549316406,227.08810424804688,227.42999267578125,116150
2025-08-22 14:08:00+00:00,227.5749969482422,227.60499572753906,227.24000549316406,227.3249969482422,141945
2025-08-22 14:09:00+00:00,227.65040588378906,227.74989318847656,227.4499969482422,227.61500549316406,108442
2025-08-22 14:10:00+00:00,227.6649932861328,227.89990234375,227.625,227.69000244140625,104009
2025-08-22 14:11:00+00:00,227.49000549316406,227.75999450683594,227.44000244140625,227.6649932861328,119281
2025-08-22 14:12:00+00:00,227.31500244140625,227.61900329589844,227.3000030517578,227.49000549316406,90159
2025-08-22 14:13:00+00:00,227.4550018310547,227.52000427246094,227.22999572753906,227.2899932861328,104027
2025-08-22 14:14:00+00:00,227.60989379882812,227.72000122070312,227.47000122070312,227.47000122070312,86225
2025-08-22 14:15:00+00:00,228.11000061035156,228.1300048828125,227.56500244140625,227.58999633789062,135987
2025-08-22 14:16:00+00:00,228.13999938964844,228.15989685058594,227.9600067138672,228.09500122070312,124338
2025-08-22 14:17:00+00:00,227.77000427246094,228.1300048828125,227.5850067138672,228.125,169521
2025-08-22 14:18:00+00:00,227.4600067138672,227.78500366210938,227.33999633789062,227.75999450683594,95200
2025-08-22 14:19:00+00:00,227.49000549316406,227.5500030517578,227.3699951171875,227.4499969482422,93409
2025-08-22 14:20:00+00:00,227.58999633789062,227.6656951904297,227.35000610351562,227.47999572753906,97433
2025-08-22 14:21:00+00:00,227.56500244140625,227.78399658203125,227.49000549316406,227.5749969482422,122775
2025-08-22 14:22:00+00:00,227.76319885253906,227.80999755859375,227.50999450683594,227.57000732421875,99964
2025-08-22 14:23:00+00:00,227.58900451660156,227.86000061035156,227.57000732421875,227.74000549316406,109208
2025-08-22 14:24:00+00:00,227.73500061035156,227.77000427246094,227.4250030517578,227.57000732421875,358023
2025-08-22 14:25:00+00:00,228.02000427246094,228.02000427246094,227.72000122070312,227.77000427246094,109709
2025-08-22 14:26:00+00:00,228.00999450683594,228.07899475097656,227.8000030517578,228.02000427246094,148761
2025-08-22 14:27:00+00:00,227.7949981689453,228.0050048828125,227.70260620117188,228.0050048828125,98079
2025-08-22 14:28:00+00:00,227.8000030517578,227.9499969482422,227.69520568847656,227.78500366210938,51268
2025-08-22 14:29:00+00:00,227.9499969482422,228.07000732421875,227.77000427246094,227.8000030517578,116666
2025-08-22 14:30:00+00:00,227.99000549316406,228.19000244140625,227.89999389648438,227.97000122070312,115111
2025-08-22 14:31:00+00:00,228.4250030517578,228.44000244140625,227.99940490722656,228.07000732421875,210383
2025-08-22 14:32:00+00:00,228.5800018310547,228.6699981689453,228.44000244140625,228.44000244140625,181181
2025-08-22 14:33:00+00:00,228.39999389648438,228.602294921875,228.27999877929688,228.60000610351562,128002
2025-08-22 14:34:00+00:00,228.60650634765625,228.66000366210938,228.4149932861328,228.4149932861328,159057
2025-08-22 14:35:00+00:00,228.49000549316406,228.66000366210938,228.41000366210938,228.6300048828125,91159
2025-08-22 14:36:00+00:00,228.21499633789062,228.50860595703125,228.18600463867188,228.5,106009
2025-08-22 14:37:00+00:00,228.30999755859375,228.3699951171875,228.1999969482422,228.2100067138672,111490
2025-08-22 14:38:00+00:00,228.1699981689453,228.32000732421875,228.16000366210938,228.2949981689453,60613
2025-08-22 14:39:00+00:00,228.02000427246094,228.2093048095703,227.9600067138672,228.1699981689453,100871
2025-08-22 14:40:00+00:00,228.15499877929688,228.2449951171875,228.0,228.01499938964844,103181
2025-08-22 14:41:00+00:00,228.17999267578125,228.17999267578125,227.9499969482422,228.1793975830078,113409
2025-08-22 14:42:00+00:00,227.97999572753906,228.22000122070312,227.94500732421875,228.1649932861328,104464
2025-08-22 14:43:00+00:00,227.97999572753906,228.00999450683594,227.8000030517578,227.97999572753906,121700
2025-08-22 14:44:00+00:00,228.08999633789062,228.14990234375,227.92999267578125,227.97999572753906,96470
2025-08-22 14:45:00+00:00,228.32000732421875,228.33999633789062,228.0399932861328,228.11000061035156,101546
2025-08-22 14:46:00+00:00,228.49000549316406,228.5,228.1999969482422,228.32980346679688,122491
2025-08-22 14:47:00+00:00,228.44000244140625,228.49989318847656,228.3000030517578,228.49989318847656,170323
2025-08-22 14:48:00+00:00,228.5,228.5399932861328,228.32000732421875,228.43499755859375,88606
2025-08-22 14:49:00+00:00,228.52499389648438,228.58999633789062,228.38499450683594,228.52000427246094,116414
2025-08-22 14:50:00+00:00,228.5500030517578,228.5500030517578,228.3000030517578,228.52000427246094,93988
2025-08-22 14:51:00+00:00,228.13999938964844,228.5699005126953,228.1199951171875,228.5500030517578,94192
2025-08-22 14:52:00+00:00,228.11500549316406,228.2449951171875,227.9709930419922,228.13499450683594,110077
2025-08-22 14:53:00+00:00,228.14999389648438,228.1999969482422,228.05999755859375,228.1199951171875,77439
2025-08-22 14:54:00+00:00,228.3625946044922,228.36500549316406,228.13999938964844,228.13999938964844,72908
2025-08-22 14:55:00+00:00,228.46499633789062,228.52000427246094,228.30999755859375,228.35000610351562,69838
2025-08-22 14:56:00+00:00,228.50050354003906,228.60000610351562,228.42999267578125,228.46499633789062,103216
2025-08-22 14:57:00+00:00,228.43499755859375,228.53970336914062,228.4199981689453,228.51499938964844,105834
2025-08-22 14:58:00+00:00,228.3800048828125,228.43499755859375,228.1300048828125,228.43499755859375,90808
2025-08-22 14:59:00+00:00,228.22500610351562,228.39999389648438,228.1699981689453,228.3800048828125,69887
2025-08-22 15:00:00+00:00,228.06700134277344,228.22000122070312,228.00929260253906,228.22000122070312,86568
2025-08-22 15:01:00+00:00,228.3699951171875,228.39999389648438,228.0500030517578,228.0500030517578,67476
2025-08-22 15:02:00+00:00,228.4199981689453,228.50999450683594,228.3612060546875,228.3699951171875,90809
2025-08-22 15:03:00+00:00,228.5500030517578,228.57000732421875,228.4199981689453,228.44000244140625,63429
2025-08-22 15:04:00+00:00,228.6199951171875,228.66990661621094,228.52999877929688,228.54930114746094,84395
2025-08-22 15:05:00+00:00,228.50999450683594,228.6300048828125,228.39999389648438,228.61500549316406,94605
2025-08-22 15:06:00+00:00,228.3800048828125,228.5,228.3350067138672,228.4925994873047,50937
2025-08-22 15:07:00+00:00,228.38999938964844,228.52499389648438,228.32980346679688,228.3800048828125,64110
2025-08-22 15:08:00+00:00,228.38999938964844,228.5500030517578,228.38589477539062,228.38589477539062,82185
2025-08-22 15:09:00+00:00,228.59500122070312,228.60499572753906,228.3800048828125,228.3800048828125,72862
2025-08-22 15:10:00+00:00,228.67999267578125,228.6999969482422,228.5500030517578,228.5800018310547,69715
2025-08-22 15:11:00+00:00,228.6479949951172,228.72000122070312,228.47999572753906,228.67840576171875,135597
2025-08-22 15:12:00+00:00,228.56590270996094,228.6999969482422,228.4499969482422,228.66000366210938,64661
2025-08-22 15:13:00+00:00,228.55999755859375,228.58740234375,228.50619506835938,228.5500030517578,39282
2025-08-22 15:14:00+00:00,228.4600067138672,228.56500244140625,228.40499877929688,228.56500244140625,65147
2025-08-22 15:15:00+00:00,228.39999389648438,228.47000122070312,228.35000610351562,228.47000122070312,67490
2025-08-22 15:16:00+00:00,228.4595947265625,228.47000122070312,228.3300018310547,228.38999938964844,60455
2025-08-22 15:17:00+00:00,228.38999938964844,228.4499969482422,228.3000946044922,228.44000244140625,29475
2025-08-22 15:18:00+00:00,228.3249969482422,228.47999572753906,228.3000030517578,228.38499450683594,79435
2025-08-22 15:19:00+00:00,228.23809814453125,228.3800048828125,228.1999969482422,228.30999755859375,66833
2025-08-22 15:20:00+00:00,228.27000427246094,228.29989624023438,228.1699981689453,228.22999572753906,65858
2025-08-22 15:21:00+00:00,228.22000122070312,228.3800048828125,228.22000122070312,228.27999877929688,56434
2025-08-22 15:22:00+00:00,228.25,228.3498992919922,228.1699981689453,228.22999572753906,49517
2025-08-22 15:23:00+00:00,228.29989624023438,228.32000732421875,228.22000122070312,228.25999450683594,45363
2025-08-22 15:24:00+00:00,228.2100067138672,228.3000030517578,228.15499877929688,228.27999877929688,57848
2025-08-22 15:25:00+00:00,228.2899932861328,228.35000610351562,228.20449829101562,228.23500061035156,52111
2025-08-22 15:26:00+00:00,228.30999755859375,228.3249969482422,228.2227020263672,228.25999450683594,53184
2025-08-22 15:27:00+00:00,228.13499450683594,228.30999755859375,228.13499450683594,228.3000030517578,39737
2025-08-22 15:28:00+00:00,228.14999389648438,228.2050018310547,228.0800018310547,228.13499450683594,46976
2025-08-22 15:29:00+00:00,228.05999755859375,228.1699981689453,228.02999877929688,228.1199951171875,39966
2025-08-22 15:30:00+00:00,228.1999969482422,228.22000122070312,228.02999877929688,228.0399932861328,55724
2025-08-22 15:31:00+00:00,228.1699981689453,228.24000549316406,228.10020446777344,228.18499755859375,53100
2025-08-22 15:32:00+00:00,228.3800048828125,228.3800048828125,228.1999969482422,228.21229553222656,60895
2025-08-22 15:33:00+00:00,228.33999633789062,228.41490173339844,228.25,228.3800048828125,50377
2025-08-22 15:34:00+00:00,228.36000061035156,228.43499755859375,228.35000610351562,228.35000610351562,45110
2025-08-22 15:35:00+00:00,228.318603515625,228.3699951171875,228.27000427246094,228.36000061035156,55698
2025-08-22 15:36:00+00:00,228.33999633789062,228.4199981689453,228.2899932861328,228.3249969482422,44238
2025-08-22 15:37:00+00:00,228.1199951171875,228.32000732421875,228.1199951171875,228.32000732421875,58163
2025-08-22 15:38:00+00:00,228.00999450683594,228.1699981689453,228.0,228.13999938964844,62370
2025-08-22 15:39:00+00:00,228.05999755859375,228.10000610351562,228.00999450683594,228.02999877929688,41862
2025-08-22 15:40:00+00:00,228.03309631347656,228.08999633789062,227.97999572753906,228.07000732421875,56108
2025-08-22 15:41:00+00:00,227.86000061035156,228.0384979248047,227.85000610351562,228.02999877929688,47133
2025-08-22 15:42:00+00:00,227.83999633789062,227.8800048828125,227.80999755859375,227.8699951171875,36039
2025-08-22 15:43:00+00:00,227.86500549316406,227.97000122070312,227.8300018310547,227.84979248046875,42591
2025-08-22 15:44:00+00:00,227.9499969482422,227.99000549316406,227.85260009765625,227.86500549316406,50744
2025-08-22 15:45:00+00:00,228.19000244140625,228.19000244140625,227.9600067138672,227.9600067138672,80947
2025-08-22 15:46:00+00:00,228.03619384765625,228.1999969482422,228.02000427246094,228.17999267578125,35948
2025-08-22 15:47:00+00:00,227.99000549316406,228.03599548339844,227.85000610351562,228.03599548339844,58044
2025-08-22 15:48:00+00:00,227.83999633789062,227.99000549316406,227.83999633789062,227.97000122070312,47660
2025-08-22 15:49:00+00:00,227.72000122070312,227.86000061035156,227.6999969482422,227.83999633789062,64416
2025-08-22 15:50:00+00:00,227.49000549316406,227.77000427246094,227.47030639648438,227.71499633789062,83159
2025-08-22 15:51:00+00:00,227.49000549316406,227.556396484375,227.43499755859375,227.4949951171875,66703
2025-08-22 15:52:00+00:00,227.44009399414062,227.52999877929688,227.44000244140625,227.49000549316406,59258
2025-08-22 15:53:00+00:00,227.6466064453125,227.66000366210938,227.47999572753906,227.47999572753906,59746
2025-08-22 15:54:00+00:00,227.5500030517578,227.64500427246094,227.52000427246094,227.64500427246094,44094
2025-08-22 15:55:00+00:00,227.57000732421875,227.6529998779297,227.52999877929688,227.5424041748047,42944
2025-08-22 15:56:00+00:00,227.4949951171875,227.5850067138672,227.42999267578125,227.5800018310547,47916
2025-08-22 15:57:00+00:00,227.47000122070312,227.59500122070312,227.4600067138672,227.5,38560
2025-08-22 15:58:00+00:00,227.4600067138672,227.5500030517578,227.38999938964844,227.46499633789062,52679
2025-08-22 15:59:00+00:00,227.35499572753906,227.57000732421875,227.30999755859375,227.44500732421875,57113
2025-08-22 16:00:00+00:00,227.16969299316406,227.36000061035156,227.11000061035156,227.35000610351562,169130
2025-08-22 16:01:00+00:00,227.13999938964844,227.14999389648438,227.1300048828125,227.14999389648438,8042
2025-08-22 16:03:00+00:00,227.30999755859375,227.3800048828125,227.3000030517578,227.33999633789062,169133
2025-08-22 16:04:00+00:00,227.3350067138672,227.34100341796875,227.22860717773438,227.30999755859375,38024
2025-08-22 16:05:00+00:00,227.25,227.3415985107422,227.1999969482422,227.3415985107422,38777
2025-08-22 16:06:00+00:00,227.19000244140625,227.25999450683594,227.11480712890625,227.25999450683594,54461
2025-08-22 16:07:00+00:00,227.35499572753906,227.389892578125,227.2100067138672,227.2100067138672,40413
2025-08-22 16:08:00+00:00,227.33009338378906,227.38999938964844,227.30999755859375,227.3699951171875,22859
2025-08-22 16:09:00+00:00,227.36399841308594,227.38999938964844,227.33009338378906,227.35000610351562,30298
2025-08-22 16:10:00+00:00,227.30999755859375,227.3887939453125,227.3000030517578,227.36500549316406,37209
2025-08-22 16:11:00+00:00,227.24000549316406,227.33999633789062,227.2100067138672,227.30999755859375,61777
2025-08-22 16:12:00+00:00,227.1616973876953,227.25999450683594,227.1616973876953,227.25,31307
2025-08-22 16:13:00+00:00,227.093994140625,227.27000427246094,227.08999633789062,227.17999267578125,51154
2025-08-22 16:14:00+00:00,227.24000549316406,227.24000549316406,227.0800018310547,227.1199951171875,37275
2025-08-22 16:15:00+00:00,227.0500030517578,227.2740020751953,227.0,227.25,72029
2025-08-22 16:16:00+00:00,226.9250030517578,227.07000732421875,226.9250030517578,227.04049682617188,56021
2025-08-22 16:17:00+00:00,226.96409606933594,227.0301055908203,226.94000244140625,226.9600067138672,45187
2025-08-22 16:18:00+00:00,227.10000610351562,227.10000610351562,226.9300994873047,226.96499633789062,45453
2025-08-22 16:19:00+00:00,227.1999969482422,227.23460388183594,227.05999755859375,227.0800018310547,64352
2025-08-22 16:20:00+00:00,227.18899536132812,227.22000122070312,227.07000732421875,227.19000244140625,35090
2025-08-22 16:21:00+00:00,227.25,227.25999450683594,227.17840576171875,227.18499755859375,38711
2025-08-22 16:22:00+00:00,227.38999938964844,227.38999938964844,227.24000549316406,227.25999450683594,72059
2025-08-22 16:23:00+00:00,227.36000061035156,227.4199981689453,227.3300018310547,227.36500549316406,60279
2025-08-22 16:24:00+00:00,227.2449951171875,227.3800048828125,227.22000122070312,227.3582000732422,29746
2025-08-22 16:25:00+00:00,227.0399932861328,227.24000549316406,227.02099609375,227.24000549316406,51119
2025-08-22 16:26:00+00:00,226.99000549316406,227.07000732421875,226.94000244140625,227.0399932861328,94685
2025-08-22 16:27:00+00:00,227.1199951171875,227.1199951171875,227.0,227.0,42413
2025-08-22 16:28:00+00:00,226.99000549316406,227.17999267578125,226.97390747070312,227.10699462890625,39253
2025-08-22 16:29:00+00:00,227.16929626464844,227.17999267578125,226.98500061035156,226.99000549316406,41146
2025-08-22 16:30:00+00:00,227.2032012939453,227.22000122070312,227.14500427246094,227.1699981689453,37075
2025-08-22 16:31:00+00:00,227.22059631347656,227.2615966796875,227.19000244140625,227.20069885253906,34750
2025-08-22 16:32:00+00:00,227.27000427246094,227.2799072265625,227.1999969482422,227.22000122070312,37369
2025-08-22 16:33:00+00:00,227.25,227.2899932861328,227.1909942626953,227.27000427246094,26738
2025-08-22 16:34:00+00:00,227.22000122070312,227.31500244140625,227.2100067138672,227.26499938964844,33487
2025-08-22 16:35:00+00:00,227.30499267578125,227.30499267578125,227.1199951171875,227.22500610351562,41796
2025-08-22 16:36:00+00:00,227.36500549316406,227.3699951171875,227.25999450683594,227.2957000732422,37318
2025-08-22 16:37:00+00:00,227.32000732421875,227.36500549316406,227.27000427246094,227.36500549316406,24332
2025-08-22 16:38:00+00:00,227.3300018310547,227.3699951171875,227.30999755859375,227.32000732421875,30003
2025-08-22 16:39:00+00:00,227.3000030517578,227.3350067138672,227.25999450683594,227.3300018310547,41846
2025-08-22 16:40:00+00:00,227.39999389648438,227.4058074951172,227.3000030517578,227.30999755859375,27798
2025-08-22 16:41:00+00:00,227.38999938964844,227.47999572753906,227.3699951171875,227.38999938964844,71507
2025-08-22 16:42:00+00:00,227.36000061035156,227.4499969482422,227.34010314941406,227.38999938964844,33719
2025-08-22 16:43:00+00:00,227.23500061035156,227.35000610351562,227.22999572753906,227.35000610351562,35957
2025-08-22 16:44:00+00:00,227.2803955078125,227.35000610351562,227.22500610351562,227.22999572753906,33859
2025-08-22 16:45:00+00:00,227.3000030517578,227.32000732421875,227.27999877929688,227.27999877929688,11900
2025-08-22 16:46:00+00:00,227.36000061035156,227.36000061035156,227.32000732421875,227.345703125,32585
2025-08-22 16:47:00+00:00,227.33999633789062,227.3708038330078,227.3249969482422,227.35000610351562,28759
2025-08-22 16:48:00+00:00,227.3300018310547,227.40159606933594,227.3300018310547,227.35000610351562,27436
2025-08-22 16:49:00+00:00,227.3000030517578,227.35000610351562,227.2801055908203,227.32000732421875,26882
2025-08-22 16:50:00+00:00,227.36160278320312,227.3800048828125,227.2657012939453,227.30999755859375,50187
2025-08-22 16:51:00+00:00,227.27999877929688,227.36940002441406,227.27999877929688,227.3527069091797,25200
2025-08-22 16:52:00+00:00,227.25999450683594,227.30990600585938,227.2100067138672,227.27999877929688,40510
2025-08-22 16:53:00+00:00,227.2100067138672,227.28500366210938,227.2100067138672,227.27000427246094,33423
2025-08-22 16:54:00+00:00,227.27999877929688,227.28990173339844,227.1699981689453,227.2050018310547,37231
2025-08-22 16:55:00+00:00,227.1977996826172,227.2655029296875,227.1977996826172,227.26499938964844,31928
2025-08-22 16:56:00+00:00,227.11500549316406,227.19000244140625,227.10009765625,227.19000244140625,36315
2025-08-22 16:57:00+00:00,227.1199951171875,227.19000244140625,227.07000732421875,227.11500549316406,34259
2025-08-22 16:58:00+00:00,227.1905059814453,227.2050018310547,227.10000610351562,227.1199951171875,41988
2025-08-22 16:59:00+00:00,227.24000549316406,227.32000732421875,227.1699981689453,227.19320678710938,43198
2025-08-22 17:00:00+00:00,227.23500061035156,227.26499938964844,227.1649932861328,227.22999572753906,36453
2025-08-22 17:01:00+00:00,227.36880493164062,227.3699951171875,227.2449951171875,227.2449951171875,31119
2025-08-22 17:02:00+00:00,227.44000244140625,227.44000244140625,227.36000061035156,227.3699951171875,49118
2025-08-22 17:03:00+00:00,227.42999267578125,227.44000244140625,227.3800048828125,227.42999267578125,35842
2025-08-22 17:04:00+00:00,227.41000366210938,227.42999267578125,227.3800048828125,227.42999267578125,16933
2025-08-22 17:05:00+00:00,227.375,227.4199981689453,227.3699951171875,227.41000366210938,38942
2025-08-22 17:06:00+00:00,227.2801971435547,227.40879821777344,227.27499389648438,227.38999938964844,35522
2025-08-22 17:07:00+00:00,227.3350067138672,227.3699951171875,227.3000030517578,227.3000030517578,41891
2025-08-22 17:08:00+00:00,227.33999633789062,227.3498992919922,227.3000030517578,227.3300018310547,28223
2025-08-22 17:09:00+00:00,227.35499572753906,227.36000061035156,227.25999450683594,227.34080505371094,25818
2025-08-22 17:10:00+00:00,227.3699951171875,227.39999389648438,227.3350067138672,227.33999633789062,28840
2025-08-22 17:11:00+00:00,227.9199981689453,229.0,227.3000030517578,227.3699951171875,1155099
2025-08-22 17:12:00+00:00,227.86000061035156,228.32000732421875,227.74000549316406,227.9250030517578,214112
2025-08-22 17:13:00+00:00,227.97500610351562,228.218994140625,227.86000061035156,227.86160278320312,101991
2025-08-22 17:14:00+00:00,228.3000030517578,228.36000061035156,227.92999267578125,227.97500610351562,135808
2025-08-22 17:15:00+00:00,227.96499633789062,228.30499267578125,227.9199981689453,228.3000030517578,88587
2025-08-22 17:16:00+00:00,228.06100463867188,228.32000732421875,227.89999389648438,227.96499633789062,111886
2025-08-22 17:17:00+00:00,228.15499877929688,228.22999572753906,227.91250610351562,228.05999755859375,69747
2025-08-22 17:18:00+00:00,228.4600067138672,228.4600067138672,228.14010620117188,228.1699981689453,125680
2025-08-22 17:19:00+00:00,228.4600067138672,228.47000122070312,228.26499938964844,228.4600067138672,114454
2025-08-22 17:20:00+00:00,228.35499572753906,228.47999572753906,228.24000549316406,228.44000244140625,96132
2025-08-22 17:21:00+00:00,228.41270446777344,228.4499969482422,228.281005859375,228.36000061035156,80114
2025-08-22 17:22:00+00:00,228.56739807128906,228.61000061035156,228.41259765625,228.41259765625,198389
2025-08-22 17:23:00+00:00,228.89999389648438,229.0,228.53619384765625,228.5500030517578,280352
2025-08-22 17:24:00+00:00,228.97000122070312,229.0,228.69000244140625,228.89999389648438,214747
2025-08-22 17:25:00+00:00,228.9199981689453,228.99000549316406,228.61000061035156,228.97000122070312,112571
2025-08-22 17:26:00+00:00,228.97999572753906,229.08999633789062,228.91000366210938,228.91000366210938,153686
2025-08-22 17:27:00+00:00,228.9600067138672,229.0399932861328,228.9199981689453,228.98500061035156,81894
2025-08-22 17:28:00+00:00,228.67999267578125,228.97000122070312,228.67999267578125,228.9656982421875,101483
2025-08-22 17:29:00+00:00,228.61000061035156,228.6750030517578,228.5,228.672607421875,92589
2025-08-22 17:30:00+00:00,228.4550018310547,228.6273956298828,228.35000610351562,228.6273956298828,106560
2025-08-22 17:31:00+00:00,228.5500030517578,228.55650329589844,228.41000366210938,228.46449279785156,59421
2025-08-22 17:32:00+00:00,228.30650329589844,228.55990600585938,228.24000549316406,228.51499938964844,61792
2025-08-22 17:33:00+00:00,228.2449951171875,228.30999755859375,228.19500732421875,228.30499267578125,60839
2025-08-22 17:34:00+00:00,228.22000122070312,228.25990295410156,228.1199951171875,228.22999572753906,65077
2025-08-22 17:35:00+00:00,228.30499267578125,228.30499267578125,228.14999389648438,228.22500610351562,41766
2025-08-22 17:36:00+00:00,228.32310485839844,228.43710327148438,228.24020385742188,228.27000427246094,94501
2025-08-22 17:37:00+00:00,228.33999633789062,228.3800048828125,228.30999755859375,228.3300018310547,75728
2025-08-22 17:38:00+00:00,228.19000244140625,228.36000061035156,228.17999267578125,228.35000610351562,69638
2025-08-22 17:39:00+00:00,228.17999267578125,228.1999969482422,228.07000732421875,228.19000244140625,53219
2025-08-22 17:40:00+00:00,228.1199951171875,228.1999969482422,228.04420471191406,228.1699981689453,46452
2025-08-22 17:41:00+00:00,228.07240295410156,228.14999389648438,228.0200958251953,228.08999633789062,45931
2025-08-22 17:42:00+00:00,228.10000610351562,228.22000122070312,228.05029296875,228.0850067138672,68851
2025-08-22 17:43:00+00:00,228.11500549316406,228.16000366210938,228.060302734375,228.11000061035156,29048
2025-08-22 17:44:00+00:00,228.10000610351562,228.1392059326172,228.0500030517578,228.10000610351562,30549
2025-08-22 17:45:00+00:00,228.0749969482422,228.1199951171875,228.00999450683594,228.11500549316406,54148
2025-08-22 17:46:00+00:00,228.125,228.13999938964844,228.05999755859375,228.0800018310547,45228
2025-08-22 17:47:00+00:00,228.14999389648438,228.2100067138672,228.139892578125,228.139892578125,56683
2025-08-22 17:48:00+00:00,228.07000732421875,228.1300048828125,228.0500030517578,228.1300048828125,45046
2025-08-22 17:49:00+00:00,227.9149932861328,228.06500244140625,227.91000366210938,228.06500244140625,65929
2025-08-22 17:50:00+00:00,228.03990173339844,228.0399932861328,227.8800048828125,227.89999389648438,42162
2025-08-22 17:51:00+00:00,227.97500610351562,228.08999633789062,227.97000122070312,228.03500366210938,64509
2025-08-22 17:52:00+00:00,228.0699005126953,228.08999633789062,227.94000244140625,227.97500610351562,33291
2025-08-22 17:53:00+00:00,228.0850067138672,228.10989379882812,227.97000122070312,228.05999755859375,23575
2025-08-22 17:54:00+00:00,227.97000122070312,228.0850067138672,227.9501953125,228.0850067138672,25920
2025-08-22 17:55:00+00:00,228.0115966796875,228.05999755859375,227.96009826660156,227.97000122070312,23948
2025-08-22 17:56:00+00:00,228.0084991455078,228.08399963378906,227.97999572753906,228.02999877929688,35964
2025-08-22 17:57:00+00:00,227.82000732421875,228.00999450683594,227.77999877929688,227.98069763183594,53439
2025-08-22 17:58:00+00:00,227.91000366210938,227.9199981689453,227.82000732421875,227.8300018310547,28681
2025-08-22 17:59:00+00:00,227.88499450683594,227.9199981689453,227.86000061035156,227.89999389648438,172927
2025-08-22 18:00:00+00:00,228.05499267578125,228.05999755859375,227.89010620117188,227.89999389648438,751635
